id_tiempo,id_territorio,id_sector,id_medida,valor_ipc
200611,5,11,1,68.779
200610,5,11,1,68.697
200609,5,11,1,67.516
200608,5,11,1,67.19
200607,5,11,1,67.152
200606,5,11,1,67.013
200605,5,11,1,67.013
200604,5,11,1,67.013
200603,5,11,1,67.013
200602,5,11,1,66.985
200601,5,11,1,66.985
200512,5,11,1,65.95
200511,5,11,1,65.95
200510,5,11,1,65.925
200509,5,11,1,65.034
200508,5,11,1,64.681
200507,5,11,1,64.677
200506,5,11,1,64.438
200505,5,11,1,64.438
200504,5,11,1,64.438
200503,5,11,1,64.217
200502,5,11,1,64.217
200501,5,11,1,64.282
200412,5,11,1,63.226
200411,5,11,1,63.169
200410,5,11,1,63.169
200409,5,11,1,62.4
200408,5,11,1,62.04
200407,5,11,1,62.014
200406,5,11,1,61.751
200405,5,11,1,61.74
200404,5,11,1,61.642
200403,5,11,1,61.521
200402,5,11,1,61.51
200401,5,11,1,61.51
200312,5,11,1,60.273
200311,5,11,1,60.273
200310,5,11,1,60.267
200309,5,11,1,59.593
200308,5,11,1,59.153
200307,5,11,1,59.06
200306,5,11,1,58.969
200305,5,11,1,58.969
200304,5,11,1,59.01
200303,5,11,1,59.01
200302,5,11,1,59.01
200301,5,11,1,58.99
200212,5,11,1,57.886
200211,5,11,1,57.825
200210,5,11,1,57.725
200209,5,11,1,56.591
200208,5,11,1,56.292
200207,5,11,1,56.257
200206,5,11,1,56.114
200205,5,11,1,56.079
200204,5,11,1,56.056
200203,5,11,1,55.936
200202,5,11,1,55.931
200201,5,11,1,55.931
202605,5,11,2,0.0
202604,5,11,2,0.0
202603,5,11,2,0.0
202602,5,11,2,0.0
202601,5,11,2,0.0
202512,5,11,2,0.0
202511,5,11,2,0.0
202510,5,11,2,0.5
202509,5,11,2,1.8
202508,5,11,2,0.0
202507,5,11,2,0.0
202506,5,11,2,0.1
202505,5,11,2,0.0
202504,5,11,2,0.1
202503,5,11,2,0.0
202502,5,11,2,0.1
202501,5,11,2,-0.1
202412,5,11,2,0.0
202411,5,11,2,0.4
202410,5,11,2,0.9
202409,5,11,2,1.3
202408,5,11,2,0.0
202407,5,11,2,-0.1
202406,5,11,2,0.0
202405,5,11,2,0.0
202404,5,11,2,-0.1
202403,5,11,2,0.0
202402,5,11,2,0.0
202401,5,11,2,0.3
202312,5,11,2,0.0
202311,5,11,2,0.0
202310,5,11,2,0.7
202309,5,11,2,-0.1
202308,5,11,2,0.0
202307,5,11,2,-0.1
202306,5,11,2,0.0
202305,5,11,2,0.0
202304,5,11,2,0.0
202303,5,11,2,0.0
202302,5,11,2,0.0
202301,5,11,2,0.2
202212,5,11,2,0.1
202211,5,11,2,0.0
202210,5,11,2,0.6
202209,5,11,2,2.2
202208,5,11,2,0.0
202207,5,11,2,0.0
202206,5,11,2,0.0
202205,5,11,2,0.3
202204,5,11,2,0.0
202203,5,11,2,0.0
202202,5,11,2,0.0
202201,5,11,2,0.1
202112,5,11,2,0.2
202111,5,11,2,0.1
202110,5,11,2,1.6
202109,5,11,2,0.2
202108,5,11,2,0.0
202107,5,11,2,0.0
202106,5,11,2,0.0
202105,5,11,2,0.0
202104,5,11,2,0.0
202103,5,11,2,0.0
202102,5,11,2,0.0
202101,5,11,2,0.0
202012,5,11,2,0.0
202011,5,11,2,0.0
202010,5,11,2,0.4
202009,5,11,2,0.0
202008,5,11,2,0.0
202007,5,11,2,0.0
202006,5,11,2,0.0
202005,5,11,2,0.0
202004,5,11,2,0.0
202003,5,11,2,0.0
202002,5,11,2,0.0
202001,5,11,2,0.0
201912,5,11,2,0.0
201911,5,11,2,0.3
201910,5,11,2,1.3
201909,5,11,2,0.3
201908,5,11,2,0.0
201907,5,11,2,0.0
201906,5,11,2,0.0
201905,5,11,2,0.0
201904,5,11,2,0.0
201903,5,11,2,0.0
201902,5,11,2,0.0
201901,5,11,2,0.3
201812,5,11,2,0.0
201811,5,11,2,0.0
201810,5,11,2,-0.6
201809,5,11,2,1.3
201808,5,11,2,0.0
201807,5,11,2,0.0
201806,5,11,2,0.0
201805,5,11,2,0.0
201804,5,11,2,0.0
201803,5,11,2,0.0
201802,5,11,2,0.0
201801,5,11,2,0.0
201712,5,11,2,0.0
201711,5,11,2,0.0
201710,5,11,2,0.6
201709,5,11,2,0.8
201708,5,11,2,0.0
201707,5,11,2,0.0
201706,5,11,2,-0.1
201705,5,11,2,0.1
201704,5,11,2,0.0
201703,5,11,2,0.0
201702,5,11,2,0.0
201701,5,11,2,0.0
201612,5,11,2,0.0
201611,5,11,2,0.0
201610,5,11,2,0.7
201609,5,11,2,0.2
201608,5,11,2,0.0
201607,5,11,2,0.1
201606,5,11,2,0.0
201605,5,11,2,0.0
201604,5,11,2,0.0
201603,5,11,2,0.0
201602,5,11,2,0.0
201601,5,11,2,0.0
201512,5,11,2,0.0
201511,5,11,2,0.0
201510,5,11,2,1.0
201509,5,11,2,0.0
201508,5,11,2,0.0
201507,5,11,2,0.0
201506,5,11,2,0.0
201505,5,11,2,0.0
201504,5,11,2,0.2
201503,5,11,2,0.2
201502,5,11,2,0.0
201501,5,11,2,0.0
201412,5,11,2,0.0
201411,5,11,2,0.1
201410,5,11,2,0.8
201409,5,11,2,0.0
201408,5,11,2,0.0
201407,5,11,2,-0.1
201406,5,11,2,0.0
201405,5,11,2,0.0
201404,5,11,2,0.6
201403,5,11,2,0.0
201402,5,11,2,0.0
201401,5,11,2,0.0
201312,5,11,2,0.2
201311,5,11,2,-0.1
201310,5,11,2,1.3
201309,5,11,2,0.5
201308,5,11,2,0.1
201307,5,11,2,-0.2
201306,5,11,2,0.0
201305,5,11,2,0.0
201304,5,11,2,0.0
201303,5,11,2,-0.2
201302,5,11,2,0.0
201301,5,11,2,0.0
201212,5,11,2,0.0
201211,5,11,2,0.0
201210,5,11,2,5.0
201209,5,11,2,1.1
201208,5,11,2,0.1
201207,5,11,2,0.0
201206,5,11,2,0.2
201205,5,11,2,0.0
201204,5,11,2,0.0
201203,5,11,2,-0.1
201202,5,11,2,0.1
201201,5,11,2,0.5
201112,5,11,2,0.0
201111,5,11,2,0.1
201110,5,11,2,1.1
201109,5,11,2,0.5
201108,5,11,2,0.0
201107,5,11,2,0.1
201106,5,11,2,0.0
201105,5,11,2,0.0
201104,5,11,2,0.0
201103,5,11,2,0.0
201102,5,11,2,0.1
201101,5,11,2,0.3
201012,5,11,2,0.0
201011,5,11,2,0.0
201010,5,11,2,0.8
201009,5,11,2,0.9
201008,5,11,2,0.1
201007,5,11,2,0.0
201006,5,11,2,0.0
201005,5,11,2,0.0
201004,5,11,2,0.0
201003,5,11,2,0.0
201002,5,11,2,0.1
201001,5,11,2,0.1
200912,5,11,2,0.0
200911,5,11,2,0.0
200910,5,11,2,2.0
200909,5,11,2,0.7
200908,5,11,2,0.0
200907,5,11,2,0.2
200906,5,11,2,0.0
200905,5,11,2,0.0
200904,5,11,2,0.0
200903,5,11,2,0.0
200902,5,11,2,1.1
200901,5,11,2,0.2
200812,5,11,2,0.1
200811,5,11,2,-6.9
200810,5,11,2,2.7
200809,5,11,2,0.9
200808,5,11,2,0.0
200807,5,11,2,0.3
200806,5,11,2,0.0
200805,5,11,2,0.0
200804,5,11,2,0.0
200803,5,11,2,0.1
200802,5,11,2,0.1
200801,5,11,2,1.5
200712,5,11,2,0.0
200711,5,11,2,0.1
200710,5,11,2,1.3
200709,5,11,2,0.9
200708,5,11,2,0.0
200707,5,11,2,0.2
200706,5,11,2,0.0
200705,5,11,2,0.0
200704,5,11,2,0.3
200703,5,11,2,0.0
200702,5,11,2,1.2
200701,5,11,2,0.2
200612,5,11,2,0.1
200611,5,11,2,0.1
200610,5,11,2,1.8
200609,5,11,2,0.5
200608,5,11,2,0.1
200607,5,11,2,0.2
200606,5,11,2,0.0
200605,5,11,2,0.0
200604,5,11,2,0.0
200603,5,11,2,0.0
200602,5,11,2,0.0
200601,5,11,2,1.6
200512,5,11,2,0.0
200511,5,11,2,0.0
200510,5,11,2,1.4
200509,5,11,2,0.5
200508,5,11,2,0.0
200507,5,11,2,0.4
200506,5,11,2,0.0
200505,5,11,2,0.0
200504,5,11,2,0.3
200503,5,11,2,0.0
200502,5,11,2,-0.1
200501,5,11,2,1.7
200412,5,11,2,0.1
200411,5,11,2,0.0
200410,5,11,2,1.2
200409,5,11,2,0.6
200408,5,11,2,0.0
200407,5,11,2,0.4
200406,5,11,2,0.0
200405,5,11,2,0.2
200404,5,11,2,0.2
200403,5,11,2,0.0
200402,5,11,2,0.0
200401,5,11,2,2.1
200312,5,11,2,0.0
200311,5,11,2,0.0
200310,5,11,2,1.1
200309,5,11,2,0.7
200308,5,11,2,0.2
200307,5,11,2,0.2
200306,5,11,2,0.0
200305,5,11,2,-0.1
200304,5,11,2,0.0
200303,5,11,2,0.0
200302,5,11,2,0.0
200301,5,11,2,1.9
200212,5,11,2,0.1
200211,5,11,2,0.2
200210,5,11,2,2.0
200209,5,11,2,0.5
200208,5,11,2,0.1
200207,5,11,2,0.3
200206,5,11,2,0.1
200205,5,11,2,0.0
200204,5,11,2,0.2
200203,5,11,2,0.0
200202,5,11,2,0.0
200201,5,11,2,0.1
202605,5,11,3,2.4
202604,5,11,3,2.4
202603,5,11,3,2.6
202602,5,11,3,2.6
202601,5,11,3,2.6
202512,5,11,3,2.6
202511,5,11,3,2.6
202510,5,11,3,2.9
202509,5,11,3,3.3
202508,5,11,3,2.8
202507,5,11,3,2.8
202506,5,11,3,2.7
202505,5,11,3,2.5
202504,5,11,3,2.5
202503,5,11,3,2.3
202502,5,11,3,2.3
202501,5,11,3,2.2
202412,5,11,3,2.6
202411,5,11,3,2.6
202410,5,11,3,2.2
202409,5,11,3,2.0
202408,5,11,3,0.6
202407,5,11,3,0.6
202406,5,11,3,0.7
202405,5,11,3,0.7
202404,5,11,3,0.7
202403,5,11,3,0.9
202402,5,11,3,0.8
202401,5,11,3,0.8
202312,5,11,3,0.7
202311,5,11,3,0.8
202310,5,11,3,0.9
202309,5,11,3,0.8
202308,5,11,3,3.2
202307,5,11,3,3.2
202306,5,11,3,3.3
202305,5,11,3,3.2
202304,5,11,3,3.6
202303,5,11,3,3.6
202302,5,11,3,3.6
202301,5,11,3,3.7
202212,5,11,3,3.5
202211,5,11,3,3.6
202210,5,11,3,3.6
202209,5,11,3,4.6
202208,5,11,3,2.5
202207,5,11,3,2.5
202206,5,11,3,2.5
202205,5,11,3,2.5
202204,5,11,3,2.1
202203,5,11,3,2.1
202202,5,11,3,2.1
202201,5,11,3,2.0
202112,5,11,3,2.0
202111,5,11,3,1.8
202110,5,11,3,1.8
202109,5,11,3,0.6
202108,5,11,3,0.4
202107,5,11,3,0.4
202106,5,11,3,0.4
202105,5,11,3,0.4
202104,5,11,3,0.4
202103,5,11,3,0.4
202102,5,11,3,0.4
202101,5,11,3,0.4
202012,5,11,3,0.5
202011,5,11,3,0.5
202010,5,11,3,0.7
202009,5,11,3,1.6
202008,5,11,3,1.9
202007,5,11,3,1.9
202006,5,11,3,1.9
202005,5,11,3,1.9
202004,5,11,3,1.9
202003,5,11,3,1.9
202002,5,11,3,1.9
202001,5,11,3,1.9
201912,5,11,3,2.2
201911,5,11,3,2.2
201910,5,11,3,1.9
201909,5,11,3,0.0
201908,5,11,3,1.0
201907,5,11,3,1.0
201906,5,11,3,1.0
201905,5,11,3,1.0
201904,5,11,3,1.0
201903,5,11,3,1.0
201902,5,11,3,1.0
201901,5,11,3,1.0
201812,5,11,3,0.7
201811,5,11,3,0.7
201810,5,11,3,0.7
201809,5,11,3,1.9
201808,5,11,3,1.4
201807,5,11,3,1.4
201806,5,11,3,1.4
201805,5,11,3,1.3
201804,5,11,3,1.4
201803,5,11,3,1.4
201802,5,11,3,1.4
201801,5,11,3,1.3
201712,5,11,3,1.3
201711,5,11,3,1.3
201710,5,11,3,1.3
201709,5,11,3,1.5
201708,5,11,3,0.9
201707,5,11,3,0.9
201706,5,11,3,1.0
201705,5,11,3,1.2
201704,5,11,3,1.1
201703,5,11,3,1.1
201702,5,11,3,1.1
201701,5,11,3,1.1
201612,5,11,3,1.1
201611,5,11,3,1.1
201610,5,11,3,1.0
201609,5,11,3,1.3
201608,5,11,3,1.0
201607,5,11,3,1.0
201606,5,11,3,1.0
201605,5,11,3,1.0
201604,5,11,3,1.0
201603,5,11,3,1.2
201602,5,11,3,1.4
201601,5,11,3,1.4
201512,5,11,3,1.4
201511,5,11,3,1.4
201510,5,11,3,1.5
201509,5,11,3,1.3
201508,5,11,3,1.3
201507,5,11,3,1.3
201506,5,11,3,1.2
201505,5,11,3,1.2
201504,5,11,3,1.2
201503,5,11,3,1.6
201502,5,11,3,1.4
201501,5,11,3,1.4
201412,5,11,3,1.4
201411,5,11,3,1.6
201410,5,11,3,1.4
201409,5,11,3,1.9
201408,5,11,3,2.4
201407,5,11,3,2.5
201406,5,11,3,2.4
201405,5,11,3,2.4
201404,5,11,3,2.4
201403,5,11,3,1.8
201402,5,11,3,1.6
201401,5,11,3,1.6
201312,5,11,3,1.6
201311,5,11,3,1.3
201310,5,11,3,1.4
201309,5,11,3,5.1
201308,5,11,3,5.8
201307,5,11,3,5.7
201306,5,11,3,6.0
201305,5,11,3,6.2
201304,5,11,3,6.2
201303,5,11,3,6.2
201302,5,11,3,6.3
201301,5,11,3,6.4
201212,5,11,3,6.9
201211,5,11,3,6.9
201210,5,11,3,7.0
201209,5,11,3,3.0
201208,5,11,3,2.4
201207,5,11,3,2.3
201206,5,11,3,2.4
201205,5,11,3,2.2
201204,5,11,3,2.2
201203,5,11,3,2.2
201202,5,11,3,2.3
201201,5,11,3,2.3
201112,5,11,3,2.1
201111,5,11,3,2.1
201110,5,11,3,2.1
201109,5,11,3,1.8
201108,5,11,3,2.2
201107,5,11,3,2.3
201106,5,11,3,2.3
201105,5,11,3,2.3
201104,5,11,3,2.3
201103,5,11,3,2.3
201102,5,11,3,2.3
201101,5,11,3,2.3
201012,5,11,3,2.1
201011,5,11,3,2.1
201010,5,11,3,2.1
201009,5,11,3,3.2
201008,5,11,3,3.0
201007,5,11,3,2.9
201006,5,11,3,3.2
201005,5,11,3,3.2
201004,5,11,3,3.2
201003,5,11,3,3.1
201002,5,11,3,3.1
201001,5,11,3,4.2
200912,5,11,3,4.2
200911,5,11,3,4.3
200910,5,11,3,-2.9
200909,5,11,3,-2.2
200908,5,11,3,-2.0
200907,5,11,3,-2.0
200906,5,11,3,-1.9
200905,5,11,3,-1.9
200904,5,11,3,-1.9
200903,5,11,3,-1.9
200902,5,11,3,-1.8
200901,5,11,3,-2.8
200812,5,11,3,-1.4
200811,5,11,3,-1.5
200810,5,11,3,5.9
200809,5,11,3,4.5
200808,5,11,3,4.4
200807,5,11,3,4.4
200806,5,11,3,4.3
200805,5,11,3,4.3
200804,5,11,3,4.3
200803,5,11,3,4.6
200802,5,11,3,4.6
200801,5,11,3,5.7
200712,5,11,3,4.3
200711,5,11,3,4.4
200710,5,11,3,4.4
200709,5,11,3,4.8
200708,5,11,3,4.4
200707,5,11,3,4.5
200706,5,11,3,4.4
200705,5,11,3,4.4
200704,5,11,3,4.4
200703,5,11,3,4.2
200702,5,11,3,4.2
200701,5,11,3,2.9
200612,5,11,3,4.4
200611,5,11,3,4.3
200610,5,11,3,4.2
200609,5,11,3,3.8
200608,5,11,3,3.9
200607,5,11,3,3.8
200606,5,11,3,4.0
200605,5,11,3,4.0
200604,5,11,3,4.0
200603,5,11,3,4.4
200602,5,11,3,4.3
200601,5,11,3,4.2
200512,5,11,3,4.3
200511,5,11,3,4.4
200510,5,11,3,4.4
200509,5,11,3,4.2
200508,5,11,3,4.3
200507,5,11,3,4.3
200506,5,11,3,4.4
200505,5,11,3,4.4
200504,5,11,3,4.5
200503,5,11,3,4.4
200502,5,11,3,4.4
200501,5,11,3,4.5
200412,5,11,3,4.9
200411,5,11,3,4.8
200410,5,11,3,4.8
200409,5,11,3,4.7
200408,5,11,3,4.9
200407,5,11,3,5.0
200406,5,11,3,4.7
200405,5,11,3,4.7
200404,5,11,3,4.5
200403,5,11,3,4.3
200402,5,11,3,4.2
200401,5,11,3,4.3
200312,5,11,3,4.1
200311,5,11,3,4.2
200310,5,11,3,4.4
200309,5,11,3,5.3
200308,5,11,3,5.1
200307,5,11,3,5.0
200306,5,11,3,5.1
200305,5,11,3,5.2
200304,5,11,3,5.3
200303,5,11,3,5.5
200302,5,11,3,5.5
200301,5,11,3,5.5
200212,5,11,3,3.6
200211,5,11,3,3.5
200210,5,11,3,4.2
200209,5,11,3,3.6
200208,5,11,3,3.7
200207,5,11,3,4.7
200206,5,11,3,4.6
200205,5,11,3,4.5
200204,5,11,3,4.5
200203,5,11,3,4.4
200202,5,11,3,5.4
200201,5,11,3,5.4
202605,5,11,4,0.0
202604,5,11,4,0.0
202603,5,11,4,0.0
202602,5,11,4,0.0
202601,5,11,4,0.0
202512,5,11,4,2.6
202511,5,11,4,2.6
202510,5,11,4,2.5
202509,5,11,4,2.0
202508,5,11,4,0.2
202507,5,11,4,0.3
202506,5,11,4,0.3
202505,5,11,4,0.1
202504,5,11,4,0.1
202503,5,11,4,0.0
202502,5,11,4,0.0
202501,5,11,4,-0.1
202412,5,11,4,2.6
202411,5,11,4,2.6
202410,5,11,4,2.2
202409,5,11,4,1.3
202408,5,11,4,0.0
202407,5,11,4,0.0
202406,5,11,4,0.2
202405,5,11,4,0.2
202404,5,11,4,0.2
202403,5,11,4,0.3
202402,5,11,4,0.3
202401,5,11,4,0.3
202312,5,11,4,0.7
202311,5,11,4,0.7
202310,5,11,4,0.7
202309,5,11,4,0.1
202308,5,11,4,0.2
202307,5,11,4,0.2
202306,5,11,4,0.3
202305,5,11,4,0.2
202304,5,11,4,0.2
202303,5,11,4,0.2
202302,5,11,4,0.2
202301,5,11,4,0.2
202212,5,11,4,3.5
202211,5,11,4,3.4
202210,5,11,4,3.4
202209,5,11,4,2.7
202208,5,11,4,0.5
202207,5,11,4,0.5
202206,5,11,4,0.5
202205,5,11,4,0.5
202204,5,11,4,0.2
202203,5,11,4,0.2
202202,5,11,4,0.1
202201,5,11,4,0.1
202112,5,11,4,2.0
202111,5,11,4,1.8
202110,5,11,4,1.8
202109,5,11,4,0.2
202108,5,11,4,0.0
202107,5,11,4,0.0
202106,5,11,4,0.0
202105,5,11,4,0.0
202104,5,11,4,0.0
202103,5,11,4,0.0
202102,5,11,4,0.0
202101,5,11,4,0.0
202012,5,11,4,0.5
202011,5,11,4,0.5
202010,5,11,4,0.5
202009,5,11,4,0.0
202008,5,11,4,0.0
202007,5,11,4,0.0
202006,5,11,4,0.0
202005,5,11,4,0.0
202004,5,11,4,0.0
202003,5,11,4,0.0
202002,5,11,4,0.0
202001,5,11,4,0.0
201912,5,11,4,2.2
201911,5,11,4,2.2
201910,5,11,4,1.9
201909,5,11,4,0.6
201908,5,11,4,0.3
201907,5,11,4,0.3
201906,5,11,4,0.3
201905,5,11,4,0.3
201904,5,11,4,0.3
201903,5,11,4,0.3
201902,5,11,4,0.3
201901,5,11,4,0.3
201812,5,11,4,0.7
201811,5,11,4,0.7
201810,5,11,4,0.7
201809,5,11,4,1.3
201808,5,11,4,0.0
201807,5,11,4,0.0
201806,5,11,4,0.0
201805,5,11,4,0.0
201804,5,11,4,0.0
201803,5,11,4,0.0
201802,5,11,4,0.0
201801,5,11,4,0.0
201712,5,11,4,1.3
201711,5,11,4,1.3
201710,5,11,4,1.3
201709,5,11,4,0.8
201708,5,11,4,0.0
201707,5,11,4,0.0
201706,5,11,4,0.0
201705,5,11,4,0.1
201704,5,11,4,0.0
201703,5,11,4,0.0
201702,5,11,4,0.0
201701,5,11,4,0.0
201612,5,11,4,1.1
201611,5,11,4,1.1
201610,5,11,4,1.0
201609,5,11,4,0.3
201608,5,11,4,0.1
201607,5,11,4,0.1
201606,5,11,4,0.0
201605,5,11,4,0.0
201604,5,11,4,0.0
201603,5,11,4,0.0
201602,5,11,4,0.0
201601,5,11,4,0.0
201512,5,11,4,1.4
201511,5,11,4,1.4
201510,5,11,4,1.4
201509,5,11,4,0.5
201508,5,11,4,0.5
201507,5,11,4,0.5
201506,5,11,4,0.5
201505,5,11,4,0.5
201504,5,11,4,0.5
201503,5,11,4,0.2
201502,5,11,4,0.0
201501,5,11,4,0.0
201412,5,11,4,1.4
201411,5,11,4,1.4
201410,5,11,4,1.3
201409,5,11,4,0.5
201408,5,11,4,0.5
201407,5,11,4,0.5
201406,5,11,4,0.6
201405,5,11,4,0.6
201404,5,11,4,0.6
201403,5,11,4,0.0
201402,5,11,4,0.0
201401,5,11,4,0.0
201312,5,11,4,1.6
201311,5,11,4,1.3
201310,5,11,4,1.4
201309,5,11,4,0.1
201308,5,11,4,-0.3
201307,5,11,4,-0.5
201306,5,11,4,-0.2
201305,5,11,4,-0.2
201304,5,11,4,-0.2
201303,5,11,4,-0.2
201302,5,11,4,0.0
201301,5,11,4,0.0
201212,5,11,4,6.9
201211,5,11,4,6.9
201210,5,11,4,6.9
201209,5,11,4,1.8
201208,5,11,4,0.7
201207,5,11,4,0.7
201206,5,11,4,0.7
201205,5,11,4,0.4
201204,5,11,4,0.4
201203,5,11,4,0.4
201202,5,11,4,0.6
201201,5,11,4,0.5
201112,5,11,4,2.1
201111,5,11,4,2.1
201110,5,11,4,2.0
201109,5,11,4,0.9
201108,5,11,4,0.4
201107,5,11,4,0.4
201106,5,11,4,0.4
201105,5,11,4,0.4
201104,5,11,4,0.4
201103,5,11,4,0.4
201102,5,11,4,0.4
201101,5,11,4,0.3
201012,5,11,4,2.1
201011,5,11,4,2.1
201010,5,11,4,2.1
201009,5,11,4,1.2
201008,5,11,4,0.3
201007,5,11,4,0.2
201006,5,11,4,0.2
201005,5,11,4,0.2
201004,5,11,4,0.2
201003,5,11,4,0.2
201002,5,11,4,0.2
201001,5,11,4,0.1
200912,5,11,4,4.2
200911,5,11,4,4.2
200910,5,11,4,4.2
200909,5,11,4,2.2
200908,5,11,4,1.5
200907,5,11,4,1.5
200906,5,11,4,1.2
200905,5,11,4,1.2
200904,5,11,4,1.2
200903,5,11,4,1.3
200902,5,11,4,1.3
200901,5,11,4,0.2
200812,5,11,4,-1.4
200811,5,11,4,-1.5
200810,5,11,4,5.8
200809,5,11,4,3.0
200808,5,11,4,2.1
200807,5,11,4,2.1
200806,5,11,4,1.7
200805,5,11,4,1.7
200804,5,11,4,1.7
200803,5,11,4,1.8
200802,5,11,4,1.7
200801,5,11,4,1.5
200712,5,11,4,4.3
200711,5,11,4,4.3
200710,5,11,4,4.2
200709,5,11,4,2.8
200708,5,11,4,1.9
200707,5,11,4,1.9
200706,5,11,4,1.7
200705,5,11,4,1.7
200704,5,11,4,1.7
200703,5,11,4,1.4
200702,5,11,4,1.4
200701,5,11,4,0.2
200612,5,11,4,4.4
200611,5,11,4,4.3
200610,5,11,4,4.2
200609,5,11,4,2.4
200608,5,11,4,1.9
200607,5,11,4,1.8
200606,5,11,4,1.6
200605,5,11,4,1.6
200604,5,11,4,1.6
200603,5,11,4,1.6
200602,5,11,4,1.6
200601,5,11,4,1.6
200512,5,11,4,4.3
200511,5,11,4,4.3
200510,5,11,4,4.3
200509,5,11,4,2.9
200508,5,11,4,2.3
200507,5,11,4,2.3
200506,5,11,4,1.9
200505,5,11,4,1.9
200504,5,11,4,1.9
200503,5,11,4,1.6
200502,5,11,4,1.6
200501,5,11,4,1.7
200412,5,11,4,4.9
200411,5,11,4,4.8
200410,5,11,4,4.8
200409,5,11,4,3.5
200408,5,11,4,2.9
200407,5,11,4,2.9
200406,5,11,4,2.5
200405,5,11,4,2.4
200404,5,11,4,2.3
200403,5,11,4,2.1
200402,5,11,4,2.1
200401,5,11,4,2.1
200312,5,11,4,4.1
200311,5,11,4,4.1
200310,5,11,4,4.1
200309,5,11,4,2.9
200308,5,11,4,2.2
200307,5,11,4,2.0
200306,5,11,4,1.9
200305,5,11,4,1.9
200304,5,11,4,1.9
200303,5,11,4,1.9
200302,5,11,4,1.9
200301,5,11,4,1.9
200212,5,11,4,3.6
200211,5,11,4,3.5
200210,5,11,4,3.3
200209,5,11,4,1.3
200208,5,11,4,0.7
200207,5,11,4,0.7
200206,5,11,4,0.4
200205,5,11,4,0.3
200204,5,11,4,0.3
200203,5,11,4,0.1
200202,5,11,4,0.1
200201,5,11,4,0.1
202605,5,12,1,106.342
202604,5,12,1,104.711
202603,5,12,1,102.313
202602,5,12,1,100.543
202601,5,12,1,99.563
202512,5,12,1,99.587
202511,5,12,1,99.784
202510,5,12,1,101.982
202509,5,12,1,104.645
202508,5,12,1,104.795
202507,5,12,1,104.642
202506,5,12,1,102.309
202505,5,12,1,99.784
202504,5,12,1,98.044
202503,5,12,1,95.627
202502,5,12,1,94.662
202501,5,12,1,94.139
202412,5,12,1,94.153
202411,5,12,1,94.012
202410,5,12,1,95.632
202409,5,12,1,98.651
202408,5,12,1,99.977
202407,5,12,1,99.059
202406,5,12,1,97.484
202405,5,12,1,95.311
202404,5,12,1,93.391
202403,5,12,1,92.15
202402,5,12,1,91.151
202401,5,12,1,90.722
202312,5,12,1,90.758
202311,5,12,1,90.801
202310,5,12,1,92.82
202309,5,12,1,94.817
202308,5,12,1,96.274
202307,5,12,1,94.924
202306,5,12,1,93.38
202305,5,12,1,90.778
202304,5,12,1,89.593
202303,5,12,1,87.804
202302,5,12,1,87.245
202301,5,12,1,86.766
202212,5,12,1,86.107
202211,5,12,1,85.798
202210,5,12,1,87.746
202209,5,12,1,89.205
202208,5,12,1,90.227
202207,5,12,1,88.585
202206,5,12,1,86.78
202205,5,12,1,84.273
202204,5,12,1,82.494
202203,5,12,1,80.656
202202,5,12,1,80.273
202201,5,12,1,79.617
202112,5,12,1,79.507
202111,5,12,1,79.391
202110,5,12,1,79.639
202109,5,12,1,79.697
202108,5,12,1,80.497
202107,5,12,1,80.039
202106,5,12,1,79.215
202105,5,12,1,78.317
202104,5,12,1,78.343
202103,5,12,1,78.166
202102,5,12,1,77.913
202101,5,12,1,77.883
202012,5,12,1,77.906
202011,5,12,1,77.465
202010,5,12,1,77.731
202009,5,12,1,79.151
202008,5,12,1,79.916
202007,5,12,1,79.242
202006,5,12,1,77.945
202005,5,12,1,77.848
202004,5,12,1,77.551
202003,5,12,1,77.103
202002,5,12,1,76.826
202001,5,12,1,76.538
201912,5,12,1,76.886
201911,5,12,1,76.553
201910,5,12,1,77.266
201909,5,12,1,79.533
201908,5,12,1,80.956
201907,5,12,1,80.086
201906,5,12,1,78.877
201905,5,12,1,77.186
201904,5,12,1,76.446
201903,5,12,1,75.607
201902,5,12,1,75.117
201901,5,12,1,74.646
201812,5,12,1,74.544
201811,5,12,1,74.561
201810,5,12,1,75.646
201809,5,12,1,77.414
201808,5,12,1,78.52
201807,5,12,1,77.908
201806,5,12,1,76.706
201805,5,12,1,75.196
201804,5,12,1,74.272
201803,5,12,1,73.524
201802,5,12,1,73.312
201801,5,12,1,73.218
201712,5,12,1,73.2
201711,5,12,1,72.874
201710,5,12,1,74.324
201709,5,12,1,75.844
201708,5,12,1,77.303
201707,5,12,1,76.509
201706,5,12,1,75.154
201705,5,12,1,73.562
201704,5,12,1,72.935
201703,5,12,1,71.647
201702,5,12,1,71.33
201701,5,12,1,71.184
201612,5,12,1,71.281
201611,5,12,1,71.225
201610,5,12,1,72.085
201609,5,12,1,73.101
201608,5,12,1,74.236
201607,5,12,1,73.741
201606,5,12,1,72.501
201605,5,12,1,71.479
201604,5,12,1,70.887
201603,5,12,1,70.48
201602,5,12,1,70.241
201601,5,12,1,69.994
201512,5,12,1,70.056
201511,5,12,1,70.055
201510,5,12,1,70.586
201509,5,12,1,71.81
201508,5,12,1,73.522
201507,5,12,1,72.285
201506,5,12,1,71.473
201505,5,12,1,70.079
